SampleID,Mineral,Lithology,Geological_EnvironmentID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0057,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0058,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0059,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.006,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0061,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0062,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0063,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0064,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0065,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0066,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0067,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0068,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0069,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.007,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0071,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0072,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0073,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0074,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0075,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0076,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0077,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0078,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0079,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.008,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0081,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0082,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0083,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0084,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0085,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0086,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0087,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0088,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0089,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.009,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0091,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0092,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0093,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0094,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0095,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0096,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0097,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0098,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0099,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.01,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0101,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0102,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0103,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0104,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0105,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0106,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0107,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0108,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0109,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.011,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0111,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0112,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0113,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0114,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0115,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0116,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0117,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0118,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0119,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.012,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0121,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0122,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0123,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0124,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0125,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0126,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0127,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0128,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0129,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.013,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0131,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0132,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0133,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0134,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0135,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0136,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0137,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0138,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0139,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.014,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0141,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0142,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0143,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0144,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0145,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0146,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0147,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0148,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0149,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.015,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0151,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0152,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0153,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0154,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0155,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0156,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0157,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0158,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0159,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.016,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0161,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0162,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0163,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0164,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0165,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0166,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0167,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0168,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0169,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.017,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0171,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0172,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0173,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0174,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0175,goethite,"sandstones, mudstones, heterolithic deposits and conglomerates",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0001,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0002,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0003,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0004,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0005,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0006,goethite,fossilized wood,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0001,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0002,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0003,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0004,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0005,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0006,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0007,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0008,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0009,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.001,iron oxyhydroxides,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0011,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0012,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0013,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0014,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0015,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0016,iron oxyhydroxides,continental sediments,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0017,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0018,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0019,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.002,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0021,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0022,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0023,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0024,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0025,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0026,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0027,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0028,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0029,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.003,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0031,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0032,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0033,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0034,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0035,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0036,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0037,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0038,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0039,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.004,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0041,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0042,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0043,goethite,"gondite, metasediments",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
